DaqDeviceType_MethodSet_GetErrorInformation_InputArguments,6077,Variable
DaqDeviceType_MethodSet_GetErrorInformation_OutputArguments,6078,Variable
SlotComponentType_SoftwareRevision,6079,Variable
LEDBehaviourEnumeration_EnumValues,6080,Variable
SlotComponentType_HostName,6081,Variable
DaqDeviceType_UserName,6082,Variable
DaqDeviceType_Location,6083,Variable
DaqDeviceType_Slots_Slot_BaseDataVariable,6084,Variable
IOComponentType_IOComponent_BaseDataVariable,6086,Variable
SyncInterfaceType_Mode_DefaultValue_EvaluationExpression,6087,Variable
SyncComponentType_Interfaces_Interface_Mode_DefaultValue,6090,Variable
SyncComponentType_Interfaces_Interface_Mode_DefaultValue_EvaluationExpression,6091,Variable
SyncComponentType_Interfaces_Interface_Mode_NumberInList,6092,Variable
SyncComponentType_Interfaces_Interface_Mode_SelectionValues,6093,Variable
DaqDeviceType_Platform,6094,Variable
SyncComponentType_Interfaces_Interface_Mode_SelectionValues_EvaluationExpression,6095,Variable
SlotComponentType_MacAddress,6102,Variable
DaqDeviceType_Slots_Slot_BaseDataVariable_NumberInList,6104,Variable
SyncComponentType_Interfaces_Interface_NumberInList,6106,Variable
DaqDeviceType_Synchronization_Interfaces_Interface_Mode,6107,Variable
DaqDeviceType_Synchronization_Interfaces_Interface_Mode_DefaultValue,6108,Variable
DaqDeviceType_Synchronization_Interfaces_Interface_Mode_DefaultValue_EvaluationExpression,6109,Variable
DaqDeviceType_Synchronization_Interfaces_Interface_Mode_NumberInList,6110,Variable
DaqDeviceType_Synchronization_Interfaces_Interface_Mode_SelectionValues,6111,Variable
DaqDeviceType_Synchronization_Interfaces_Interface_Mode_SelectionValues_EvaluationExpression,6112,Variable
DaqDeviceType_Synchronization_Interfaces_Interface_NumberInList,6113,Variable
SyncComponentType_Source_DefaultValue_EvaluationExpression,6116,Variable
SyncComponentType_Source_SelectionValues,6117,Variable
SyncComponentType_Source_SelectionValues_EvaluationExpression,6118,Variable
DaqDeviceType_Synchronization_Source,6119,Variable
DaqDeviceType_Synchronization_Source_DefaultValue,6120,Variable
DaqDeviceType_Synchronization_Source_DefaultValue_EvaluationExpression,6121,Variable
DaqDeviceType_Synchronization_Source_SelectionValues,6122,Variable
DaqDeviceType_Synchronization_Source_SelectionValues_EvaluationExpression,6123,Variable
IOComponentType_IOComponent_BaseDataVariable_NumberInList,6124,Variable
DaqDeviceType_Synchronization_Source_NumberInList,6129,Variable
DaqDeviceType_UserName_NumberInList,6132,Variable
DaqDeviceType_VariableBlock_NumberInList,6133,Variable
DaqComponentType_VariableBlock_NumberInList,6134,Variable
DaqDeviceType_Location_NumberInList,6135,Variable
DaqComponentType_Active,6136,Variable
DaqDeviceType_InputsOutputs_Active,6137,Variable
DaqDeviceType_Signals_Active,6138,Variable
DaqDeviceType_Slots_Slot_Active,6139,Variable
DaqDeviceType_FunctionBlocks_Active,6140,Variable
IOComponentType_IOComponent_Active,6141,Variable
DaqDeviceType_Synchronization_Active,6142,Variable
DaqDeviceType_Active,6143,Variable
IOComponentType_Channel_NumberInList,6145,Variable
IOComponentType_Channel_Active,6148,Variable
IOComponentType_Channel_Tags,6149,Variable
DaqDeviceType_UserName_DefaultValue,6151,Variable
DaqDeviceType_UserName_DefaultValue_EvaluationExpression,6152,Variable
DaqDeviceType_Location_DefaultValue,6153,Variable
DaqDeviceType_Location_DefaultValue_EvaluationExpression,6154,Variable
Server_Namespaces_https___docs_opendaq_io_specifications_opc_ua_daq_device__IsNamespaceSubset,6258,Variable
Server_Namespaces_https___docs_opendaq_io_specifications_opc_ua_daq_device__NamespacePublicationDate,6259,Variable
Server_Namespaces_https___docs_opendaq_io_specifications_opc_ua_daq_device__NamespaceUri,6260,Variable
Server_Namespaces_https___docs_opendaq_io_specifications_opc_ua_daq_device__NamespaceVersion,6261,Variable
Server_Namespaces_https___docs_opendaq_io_specifications_opc_ua_daq_device__StaticNodeIdTypes,6262,Variable
Server_Namespaces_https___docs_opendaq_io_specifications_opc_ua_daq_device__StaticNumericNodeIdRange,6263,Variable
Server_Namespaces_https___docs_opendaq_io_specifications_opc_ua_daq_device__StaticStringNodeIdPattern,6264,Variable
DaqDeviceType_MethodSet_FactoryReset,7007,Method
DaqDeviceType_MethodSet_Reboot,7008,Method
DaqDeviceType_MethodSet_GetErrorInformation,7010,Method
