TypeDictionary_BinarySchema_LinearRuleDescription,6027,Variable
TypeDictionary_XmlSchema_LinearRuleDescription,6029,Variable
TypeDictionary_BinarySchema_ListRuleDescriptionStructure,6030,Variable
BaseFunctionBlockType_InputPorts_InputPort_RequiresSignal,6032,Variable
TypeDictionary_BinarySchema_PostScalingStructure,6033,Variable
TypeDictionary_XmlSchema_PostScalingStructure,6034,Variable
BaseFunctionBlockType_InputPorts_InputPort_Active,6035,Variable
SampleTypeEnumeration_EnumStrings,6036,Variable
TypeDictionary_BinarySchema_FunctionBlockInfoStructure,6037,Variable
TypeDictionary_BinarySchema,6038,Variable
TypeDictionary_BinarySchema_NamespaceUri,6039,Variable
TypeDictionary_XmlSchema,6040,Variable
TypeDictionary_XmlSchema_NamespaceUri,6041,Variable
TypeDictionary_XmlSchema_FunctionBlockInfoStructure,6042,Variable
BaseFunctionBlockType_InputPorts_InputPort_Tags,6043,Variable
TypeDictionary_BinarySchema_CustomRuleDescriptionStructure,6044,Variable
TypeDictionary_BinarySchema_DataDescriptorStructure,6045,Variable
TypeDictionary_XmlSchema_ListRuleDescriptionStructure,6046,Variable
TypeDictionary_BinarySchema_LogRuleDescriptionStructure,6047,Variable
TypeDictionary_XmlSchema_LogRuleDescriptionStructure,6048,Variable
TypeDictionary_XmlSchema_DataDescriptorStructure,6049,Variable
TypeDictionary_BinarySchema_StructDescriptorStructure,6050,Variable
TypeDictionary_XmlSchema_StructDescriptorStructure,6051,Variable
TypeDictionary_BinarySchema_LinearScalingDescription,6053,Variable
TypeDictionary_XmlSchema_LinearScalingDescription,6054,Variable
TypeDictionary_XmlSchema_CustomRuleDescriptionStructure,6057,Variable
SignalType_Status_Descriptor,6060,Variable
TypeDictionary_BinarySchema_StatusStructure,6061,Variable
SignalType_Value,6062,Variable
TypeDictionary_XmlSchema_StatusStructure,6064,Variable
TypeDictionary_BinarySchema_StatusDescriptionStructure,6065,Variable
TypeDictionary_XmlSchema_StatusDescriptionStructure,6066,Variable
Server_Namespaces_https___docs_opendaq_io_specifications_opc_ua_daq_bsp_IsNamespaceSubset,6111,Variable
Server_Namespaces_https___docs_opendaq_io_specifications_opc_ua_daq_bsp_NamespacePublicationDate,6112,Variable
Server_Namespaces_https___docs_opendaq_io_specifications_opc_ua_daq_bsp_NamespaceUri,6113,Variable
Server_Namespaces_https___docs_opendaq_io_specifications_opc_ua_daq_bsp_NamespaceVersion,6114,Variable
Server_Namespaces_https___docs_opendaq_io_specifications_opc_ua_daq_bsp_StaticNodeIdTypes,6115,Variable
Server_Namespaces_https___docs_opendaq_io_specifications_opc_ua_daq_bsp_StaticNumericNodeIdRange,6116,Variable
Server_Namespaces_https___docs_opendaq_io_specifications_opc_ua_daq_bsp_StaticStringNodeIdPattern,6117,Variable
